Waterbody,Species,Date,Sample.code,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Dolly Varden, 2021-07-15,47,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-07-15,47,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,5,1,0.497954677
Montana Creek,Dolly Varden, 2021-07-15,47,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,7,1,0.765620176
Montana Creek,Dolly Varden, 2021-07-15,47,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,8,1,1.075624948
Montana Creek,Dolly Varden, 2021-07-15,47,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,3,1,0.13221494
Montana Creek,Dolly Varden, 2021-07-15,47,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,29,1,24.15944928
Montana Creek,Dolly Varden, 2021-07-15,47,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,2,0.242944461
Montana Creek,Dolly Varden, 2021-07-15,47,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,7,1,0.293017849
Montana Creek,Dolly Varden, 2021-07-15,49,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,5,1,0.354430665
Montana Creek,Dolly Varden, 2021-07-15,50,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,9,1,1.451761212
Montana Creek,Dolly Varden, 2021-07-15,50,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Dolly Varden, 2021-07-15,50,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-07-15,50,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Dolly Varden, 2021-07-15,50,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2.5,1,0.10627943
Montana Creek,Dolly Varden, 2021-07-15,50,Tipuloidea,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.874081738
Montana Creek,Dolly Varden, 2021-07-15,50,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,5,2,0.995909354
Montana Creek,Dolly Varden, 2021-07-15,50,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,7,1,0.700842119
Montana Creek,Dolly Varden, 2021-07-15,50,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3.5,1,0.178198468
Montana Creek,Dolly Varden, 2021-07-15,50,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,5,1,0.249406064
Montana Creek,Dolly Varden, 2021-07-15,50,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Dolly Varden, 2021-07-15,50,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,3,6.885651091
Montana Creek,Dolly Varden, 2021-07-15,50,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Dolly Varden, 2021-07-15,50,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,5,1,0.354430665
Montana Creek,Dolly Varden, 2021-07-15,50,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,5,1,0.302661536
Montana Creek,Dolly Varden, 2021-07-15,50,Capniidae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,6,1,5.370923432
Montana Creek,Dolly Varden, 2021-07-15,51,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Dolly Varden, 2021-07-15,51,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,3,0.203228568
Montana Creek,Dolly Varden, 2021-07-15,51,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,4,0.485888922
Montana Creek,Dolly Varden, 2021-07-15,51,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Dolly Varden, 2021-07-15,51,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,2,0.320943681
Montana Creek,Dolly Varden, 2021-07-15,51,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,1,0.81284879
Montana Creek,Dolly Varden, 2021-07-15,51,Blephariceridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Blephariceridae,net-winged midges,6,1,2.442017203
Montana Creek,Dolly Varden, 2021-07-15,51,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,13,1,5.730792823
Montana Creek,Dolly Varden, 2021-07-15,51,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6,1,0.578378468
Montana Creek,Dolly Varden, 2021-07-15,51,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,6,1,0.365553782
Montana Creek,Dolly Varden, 2021-07-15,51,Simuliidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-07-15,51,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,6,1,0.440598902
Montana Creek,Dolly Varden, 2021-07-15,51,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Dolly Varden, 2021-07-15,51,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,7,1,0.700842119
Montana Creek,Dolly Varden, 2021-07-15,51,Aphididae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Sternorrhyncha,Aphidae,aphids,2.5,2,0.580469967
Montana Creek,Dolly Varden, 2021-07-15,51,Aphididae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Sternorrhyncha,Aphidae,aphids,1.5,1,0.120304678
Montana Creek,Dolly Varden, 2021-07-15,51,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,4,1.965879812
Montana Creek,Dolly Varden, 2021-07-15,51,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,3,2.725890475
Montana Creek,Dolly Varden, 2021-07-15,51,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,5,7.506237532
Montana Creek,Dolly Varden, 2021-07-15,51,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,2,4.590434061
Montana Creek,Dolly Varden, 2021-07-15,51,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,7,2,2.606096022
Montana Creek,Dolly Varden, 2021-07-15,51,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,3,1,0.088541011
Montana Creek,Dolly Varden, 2021-07-15,51,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,7,1,0.765620176
Montana Creek,Dolly Varden, 2021-07-15,51,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,8,3,3.226874844
Montana Creek,Dolly Varden, 2021-07-15,51,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3.5,1,0.178198468
Montana Creek,Dolly Varden, 2021-07-15,51,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,4,1,0.308137087
Montana Creek,Dolly Varden, 2021-07-15,51,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,5,1,0.947191171
Montana Creek,Dolly Varden, 2021-07-15,51,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,5,1,0.497954677
Montana Creek,Dolly Varden, 2021-07-15,51,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,6,1,0.935743733
Montana Creek,Dolly Varden, 2021-07-15,51,Tipuloidea,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,9,1,1.048871212
Montana Creek,Dolly Varden, 2021-07-15,51,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,6,0.748429207
Montana Creek,Dolly Varden, 2021-07-15,51,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,9,2.567088576
Montana Creek,Dolly Varden, 2021-07-15,51,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,4,2.1670784
Montana Creek,Dolly Varden, 2021-07-15,52,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,14,1,6.887041866
Montana Creek,Dolly Varden, 2021-07-15,52,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,2,4.590434061
Montana Creek,Dolly Varden, 2021-07-15,52,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,9,1,2.814978486
Montana Creek,Dolly Varden, 2021-07-15,52,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,15,1,11.8208367
Montana Creek,Dolly Varden, 2021-07-15,52,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Dolly Varden, 2021-07-15,52,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,2,1.0835392
Montana Creek,Dolly Varden, 2021-07-15,52,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,4,1,0.170873131
Montana Creek,Dolly Varden, 2021-07-15,52,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Dolly Varden, 2021-07-15,52,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,2,1.817260317
Montana Creek,Dolly Varden, 2021-07-15,52,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,6,1,0.517090839
Montana Creek,Dolly Varden, 2021-07-15,52,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Dolly Varden, 2021-07-15,52,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Dolly Varden, 2021-07-15,52,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1.5,1,0.048827581
Montana Creek,Dolly Varden, 2021-07-15,52,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,5,1,0.354430665
Montana Creek,Dolly Varden, 2021-07-15,52,Aphididae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Sternorrhyncha,Aphidae,aphids,1.5,1,0.120304678
Montana Creek,Dolly Varden, 2021-07-15,52,Simuliidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Dolly Varden, 2021-07-15,52,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-07-15,52,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,6,1,0.440598902
Montana Creek,Dolly Varden, 2021-07-15,52,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Dolly Varden, 2021-07-15,52,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,6,1,0.794961619
Montana Creek,Dolly Varden, 2021-07-15,52,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,20,1,0.695715057
Montana Creek,Dolly Varden, 2021-07-15,54,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,1,0.0024
Montana Creek,Dolly Varden, 2021-07-15,55,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
Montana Creek,Dolly Varden, 2021-07-15,55,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Dolly Varden, 2021-07-15,55,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,1,0.856243648
Montana Creek,Dolly Varden, 2021-07-15,55,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,8,1,1.874694396
Montana Creek,Dolly Varden, 2021-07-15,55,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,4,1,0.170873131
Montana Creek,Dolly Varden, 2021-07-15,55,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,4,1,0.23008122
Montana Creek,Dolly Varden, 2021-07-15,55,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.353688957
Montana Creek,Dolly Varden, 2021-07-15,55,Tipuloidea,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,8,1,0.764860535
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,2,4.590434061
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8,1,3.315382034
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,4,1.965879812
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,3,2.725890475
Montana Creek,Dolly Varden, 2021-07-15,55,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Dolly Varden, 2021-07-15,55,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,3,0.374214604
Montana Creek,Dolly Varden, 2021-07-15,55,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,12,3.422784769
Montana Creek,Dolly Varden, 2021-07-15,55,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,10,5.417696
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,1,0.072855168
Montana Creek,Dolly Varden, 2021-07-15,55,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Dolly Varden, 2021-07-15,55,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Dolly Varden, 2021-07-15,55,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Dolly Varden, 2021-07-15,55,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,6,1,0.517090839
Montana Creek,Dolly Varden, 2021-07-15,55,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,8,1,1.075624948
Montana Creek,Dolly Varden, 2021-07-15,55,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-07-15,55,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,6,5,2.20299451
Montana Creek,Dolly Varden, 2021-07-15,55,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,4,1,0.278369714
Montana Creek,Dolly Varden, 2021-07-15,55,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Dolly Varden, 2021-07-15,55,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3.5,2,0.356396936
Montana Creek,Dolly Varden, 2021-07-20,9,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,1,0.325065883
Montana Creek,Dolly Varden, 2021-07-20,9,Stylommatophora,U,non-insect,Terrestrial,Mollusca: Gastropoda,x,x,land slugs,10,1,8.38549003
Montana Creek,Dolly Varden, 2021-07-20,9,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Dolly Varden, 2021-07-20,23,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2.5,2,0.147700985
Montana Creek,Dolly Varden, 2021-07-20,23,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Dolly Varden, 2021-07-20,23,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-07-20,23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Dolly Varden, 2021-07-20,23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Dolly Varden, 2021-07-20,23,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2.5,1,0.019800744
Montana Creek,Dolly Varden, 2021-07-20,24,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-07-20,24,Neuroptera,L,insect,Terrestrial,Arthropoda: Insecta,Neuroptera,x,x,8,1,1.489649926
Montana Creek,Dolly Varden, 2021-07-20,25,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-07-20,62,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,8,12.00998005
Montana Creek,Dolly Varden, 2021-07-20,62,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,9,20.65695327
Montana Creek,Dolly Varden, 2021-07-20,62,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8,10,33.15382034
Montana Creek,Dolly Varden, 2021-07-20,62,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Dolly Varden, 2021-07-20,62,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,10,4.914699531
Montana Creek,Dolly Varden, 2021-07-20,62,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,4,3.634520634
Montana Creek,Dolly Varden, 2021-07-20,62,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Dolly Varden, 2021-07-20,62,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,3,0.374214604
Montana Creek,Dolly Varden, 2021-07-20,62,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-07-20,62,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,2,1.0835392
Montana Creek,Dolly Varden, 2021-07-20,63,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,4,0.498952805
Montana Creek,Dolly Varden, 2021-07-20,63,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,3,0.855696192
Montana Creek,Dolly Varden, 2021-07-20,63,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,4,2.1670784
Montana Creek,Dolly Varden, 2021-07-20,63,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,3,0.116642914
Montana Creek,Dolly Varden, 2021-07-20,63,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,6,5.451780951
Montana Creek,Dolly Varden, 2021-07-20,63,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,2,3.002495013
Montana Creek,Dolly Varden, 2021-07-20,63,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,4,1.965879812
Montana Creek,Dolly Varden, 2021-07-20,63,Hydropsychidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,20,1,29.48299501
Montana Creek,Dolly Varden, 2021-07-20,63,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,6,13.77130218
Montana Creek,Dolly Varden, 2021-07-20,63,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Dolly Varden, 2021-07-20,63,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,4,0.127631778
Montana Creek,Dolly Varden, 2021-07-20,63,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,4,1,0.23008122
Montana Creek,Dolly Varden, 2021-07-20,65,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Dolly Varden, 2021-07-20,65,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,3,0.855696192
Montana Creek,Dolly Varden, 2021-07-20,65,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Dolly Varden, 2021-07-20,65,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-07-20,65,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,12,1,4.698991774
Montana Creek,Dolly Varden, 2021-07-20,65,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6,1,0.578378468
Montana Creek,Dolly Varden, 2021-07-20,2,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,6,1,0.842267989
Montana Creek,Dolly Varden, 2021-07-20,2,Tipuloidea,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.353688957
Montana Creek,Dolly Varden, 2021-07-20,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,3,1,0.089876375
Montana Creek,Dolly Varden, 2021-07-20,2,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Dolly Varden, 2021-07-20,2,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,13,0.505452629
Montana Creek,Dolly Varden, 2021-07-20,2,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,3,0.374214604
