Fish_ID_comp,Date,Fish_ID_day,Trap,Habitat,PIT_tag,Species,FL,TL,Weight,Diet,Fin Clip,Pink_Salmon_pres_abs
1965,9/10/2021,71,4,Seep,NA,Coho,45,48,1,N,N,1
1966,9/10/2021,72,4,Seep,NA,Coho,47,50,1.4,N,N,1
1967,9/10/2021,73,4,Seep,NA,Coho,46,49,1.1,N,N,1
1968,9/10/2021,74,4,Seep,NA,Coho,50,54,1.2,N,N,1
1969,9/10/2021,75,4,Seep,NA,Coho,53,57,1.9,N,N,1
1970,9/10/2021,76,4,Seep,NA,Coho,57,59,1.1,N,N,1
1971,9/10/2021,77,4,Seep,NA,Coho,57,60,1.8,Y,N,1
1972,9/10/2021,78,4,Seep,NA,Coho,50,53,1.6,N,N,1
1973,9/10/2021,79,4,Seep,NA,Coho,61,65,2.6,Y,N,1
1974,9/10/2021,80,4,Seep,NA,Coho,39,41,0.6,N,N,1
1975,9/10/2021,81,4,Seep,NA,Coho,59,63,2.1,N,N,1
1976,9/10/2021,82,4,Seep,NA,Dolly Varden,45,46,0.9,N,N,1
1977,9/10/2021,83,4,Seep,NA,Coho,46,48,1.1,N,N,1
1978,9/10/2021,84,4,Seep,NA,Coho,57,61,2.4,Y,N,1
1979,9/10/2021,85,4,Seep,NA,Dolly Varden,81,85,6.2,Y,N,1
1980,9/10/2021,86,4,Seep,NA,Cutthroat,66,68,3.1,N,N,1
1981,9/10/2021,87,4,Seep,NA,Dolly Varden,76,79,4.1,Y,N,1
1982,9/10/2021,88,4,Seep,NA,Coho,50,54,1.3,N,N,1
1983,9/10/2021,89,4,Seep,NA,Coho,55,59,1.2,N,N,1
1984,9/14/2021,1,5,Seep,NA,Coho,59,63,2.2,N,N,1
1985,9/14/2021,2,5,Seep,NA,Coho,43,46,0.9,N,N,1
1986,9/14/2021,3,5,Seep,NA,Coho,50,54,1.4,N,N,1
1987,9/14/2021,4,5,Seep,NA,Coho,54,58,1.7,N,N,1
1988,9/14/2021,5,5,Seep,NA,Coho,44,47,0.8,N,N,1
1989,9/14/2021,6,5,Seep,NA,Coho,49,53,1.3,N,N,1
1990,9/14/2021,7,5,Seep,NA,Dolly Varden,41,42,0.6,N,N,1
1991,9/14/2021,8,5,Seep,NA,Coho,54,59,1.8,N,N,1
1992,9/14/2021,9,5,Seep,NA,Dolly Varden,47,49,1,N,N,1
1993,9/14/2021,10,5,Seep,NA,Coho,60,65,2.4,N,N,1
1994,9/14/2021,11,5,Seep,NA,Coho,56,60,2,N,N,1
1995,9/14/2021,12,5,Seep,NA,Coho,46,50,1.1,N,N,1
1996,9/14/2021,13,5,Seep,NA,Coho,50,54,1.2,N,N,1
1997,9/14/2021,14,4,Main_Side,NA,Coho,75,80,5.1,N,N,1
1998,9/14/2021,15,4,Main_Side,E0CCFC2,Dolly Varden,143,149,32.1,N,N,1
1999,9/14/2021,16,4,Main_Side,NA,Dolly Varden,74,78,3.9,N,N,1
2000,9/14/2021,17,4,Main_Side,NA,Coho,61,66,2.6,N,N,1
2001,9/14/2021,18,4,Main_Side,E0CD022,Dolly Varden,112,118,15.2,N,N,1
2002,9/14/2021,19,4,Main_Side,E0CD021,Dolly Varden,104,109,12.6,N,N,1
2003,9/14/2021,20,4,Main_Side,NA,Coho,41,44,1,N,N,1
2004,9/14/2021,21,4,Main_Side,NA,Coho,64,69,2.9,N,N,1
2005,9/14/2021,22,4,Main_Side,NA,Coho,59,63,2.3,N,N,1
2006,9/14/2021,23,4,Main_Side,E0CCFE1,Dolly Varden,140,147,27.4,Y,N,1
2007,9/14/2021,24,4,Main_Side,E0CCFF2,Coho,111,121,16.1,Y,N,1
2008,9/14/2021,25,4,Main_Side,E0CCFE3,Dolly Varden,144,152,34.2,N,N,1
2009,9/14/2021,26,4,Main_Side,E0CCFD8,Dolly Varden,144,150,33.9,N,N,1
2010,9/14/2021,27,4,Main_Side,E0CD002,Dolly Varden,135,141,24,N,N,1
2011,9/14/2021,28,4,Main_Side,E0CD01C,Dolly Varden,148,157,35.7,Y,N,1
2012,9/14/2021,29,4,Main_Side,E0CCFD1,Dolly Varden,143,150,30.1,N,N,1
2013,9/14/2021,30,4,Main_Side,E0CCFDF,Dolly Varden,125,131,21.4,Y,N,1
2014,9/14/2021,31,4,Main_Side,NA,Dolly Varden,124,131,20.2,N,N,1
2015,9/14/2021,32,4,Main_Side,E0CCFD4,Coho,99,107,10.8,Y,N,1
2016,9/14/2021,33,4,Main_Side,NA,Dolly Varden,130,138,23.4,N,N,1
2017,9/14/2021,34,4,Main_Side,NA,Dolly Varden,130,137,24.6,Y,N,1
2018,9/14/2021,35,4,Main_Side,NA,Dolly Varden,NA,NA,22.8,N,N,1
2019,9/14/2021,36,4,Main_Side,NA,Dolly Varden,127,135,21.5,N,N,1
2020,9/14/2021,37,4,Main_Side,NA,Dolly Varden,112,117,15.6,N,N,1
2021,9/14/2021,38,4,Main_Side,NA,Dolly Varden,145,153,31.3,N,N,1
2022,9/14/2021,39,4,Main_Side,NA,Dolly Varden,100,106,10.7,Y,N,1
2023,9/14/2021,40,4,Main_Side,NA,Dolly Varden,159,167,41.4,N,N,1
2024,9/14/2021,41,4,Main_Side,NA,Dolly Varden,102,107,10.5,Y,N,1
2025,9/14/2021,42,4,Main_Side,NA,Dolly Varden,137,145,25.4,N,N,1
2026,9/14/2021,43,4,Main_Side,NA,Dolly Varden,125,132,19.1,Y,N,1
2027,9/14/2021,44,4,Main_Side,NA,Dolly Varden,96,100,8.3,N,N,1
2028,9/14/2021,45,4,Main_Side,NA,Dolly Varden,137,145,24.5,N,N,1
2029,9/14/2021,46,4,Main_Side,NA,Dolly Varden,120,127,16.7,N,N,1
2030,9/14/2021,47,4,Main_Side,NA,Dolly Varden,129,136,21.8,N,N,1
2031,9/14/2021,48,4,Main_Side,NA,Dolly Varden,130,138,24.3,N,N,1
2032,9/14/2021,49,4,Main_Side,NA,Dolly Varden,107,114,12.7,N,N,1
2033,9/14/2021,50,4,Main_Side,NA,Dolly Varden,140,147,31.2,N,N,1
2034,9/14/2021,51,4,Main_Side,NA,Dolly Varden,150,159,29.8,N,N,1
2035,9/14/2021,52,4,Main_Side,NA,Dolly Varden,105,110,9.5,N,N,1
2036,9/14/2021,53,4,Main_Side,NA,Dolly Varden,125,131,18.7,N,N,1
2037,9/14/2021,54,4,Main_Side,NA,Dolly Varden,105,110,11.7,N,N,1
2038,9/14/2021,55,4,Main_Side,NA,Dolly Varden,148,155,31.9,N,N,1
2039,9/14/2021,56,4,Main_Side,NA,Dolly Varden,132,140,24.6,N,N,1
2040,9/14/2021,57,4,Main_Side,NA,Dolly Varden,135,142,23.4,N,N,1
2041,9/14/2021,58,4,Main_Side,NA,Dolly Varden,95,101,8.1,N,N,1
2042,9/14/2021,59,4,Main_Side,NA,Coho,78,54,4.9,Y,N,1
2043,9/14/2021,60,3,Main_Side,NA,Coho,71,77,4.2,N,N,1
2044,9/14/2021,61,3,Main_Side,NA,Coho,65,70,3.7,N,N,1
2045,9/14/2021,62,3,Main_Side,NA,Cutthroat/Steelhead,54,56,1.5,N,N,1
2046,9/14/2021,63,3,Main_Side,NA,Coho,73,79,4.4,Y,N,1
2047,9/14/2021,64,3,Main_Side,NA,Coho,59,64,2.3,N,N,1
2048,9/14/2021,65,3,Main_Side,NA,Coho,50,54,1.7,N,N,1
2049,9/14/2021,66,3,Main_Side,NA,Coho,66,71,3.5,N,N,1
2050,9/14/2021,67,3,Main_Side,NA,Coho,65,71,3.3,N,N,1
2051,9/14/2021,68,3,Main_Side,NA,Coho,61,65,2.4,N,N,1
2052,9/14/2021,69,3,Main_Side,NA,Coho,64,69,2.8,N,N,1
2053,9/14/2021,70,3,Main_Side,NA,Coho,56,60,2.3,N,N,1
2054,9/14/2021,71,3,Main_Side,NA,Coho,52,56,1.5,N,N,1
2055,9/14/2021,72,3,Main_Side,NA,Dolly Varden,107,112,12,N,N,1
2056,9/14/2021,73,3,Main_Side,NA,Coho,64,69,3.1,N,N,1
2057,9/14/2021,74,3,Main_Side,NA,Coho,67,72,3.1,N,N,1
2058,9/14/2021,75,3,Main_Side,NA,Dolly Varden,100,106,11,N,N,1
2059,9/14/2021,76,3,Main_Side,NA,Coho,79,86,5.8,Y,N,1
2060,9/14/2021,77,3,Main_Side,E0CCFB5,Coho,108,117,13.9,Y,N,1
2061,9/14/2021,78,3,Main_Side,NA,Dolly Varden,49,50,1,N,N,1
2062,9/14/2021,79,3,Main_Side,NA,Coho,57,62,2.2,N,N,1
2063,9/14/2021,80,3,Main_Side,NA,Coho,62,66,2.5,N,N,1
2064,9/14/2021,81,3,Main_Side,NA,Coho,56,61,1.8,N,N,1
2065,9/14/2021,82,3,Main_Side,NA,Coho,52,56,1.8,N,N,1
2066,9/14/2021,83,3,Main_Side,NA,Coho,54,58,1.9,N,N,1
2067,9/14/2021,84,3,Main_Side,NA,Coho,58,63,2.4,N,N,1
2068,9/14/2021,85,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
2069,9/14/2021,86,3,Main_Side,E0CCFCC,Coho,100,109,13.4,Y,N,1
2070,9/14/2021,87,3,Main_Side,E0CD01A,Coho,105,115,15.1,Y,N,1
2071,9/14/2021,88,3,Main_Side,NA,Dolly Varden,95,100,9.2,N,N,1
2072,9/14/2021,89,3,Main_Side,NA,Dolly Varden,63,66,2.3,N,N,1
2073,9/14/2021,90,3,Main_Side,NA,Coho,80,87,6.2,N,N,1
2074,9/14/2021,91,3,Main_Side,NA,Coho,64,69,2.8,N,N,1
2075,9/14/2021,92,3,Main_Side,E0CCFFC,Coho,103,111,12,Y,N,1
2076,9/14/2021,93,3,Main_Side,E0CCF46,Coho,102,111,13.1,Y,N,1
2077,9/14/2021,94,3,Main_Side,NA,Coho,76,83,5.2,N,N,1
2078,9/14/2021,95,3,Main_Side,NA,Coho,70,75,4,N,N,1
2079,9/14/2021,96,3,Main_Side,NA,Coho,79,85,6.1,N,N,1
2080,9/14/2021,97,3,Main_Side,NA,Dolly Varden,44,45,0.7,N,N,1
2081,9/14/2021,98,3,Main_Side,NA,Coho,51,55,1.5,N,N,1
2082,9/14/2021,99,3,Main_Side,NA,Dolly Varden,152,159,40.8,Y,N,1
2083,9/14/2021,100,3,Main_Side,NA,Dolly Varden,97,112,8.8,Y,N,1
2084,9/14/2021,101,3,Main_Side,NA,Dolly Varden,147,155,33.3,N,N,1
2085,9/14/2021,102,3,Main_Side,NA,Dolly Varden,92,96,7.9,N,N,1
2086,9/14/2021,103,3,Main_Side,NA,Coho,69,74,3.4,N,N,1
2087,9/14/2021,104,3,Main_Side,NA,Coho,60,65,2.6,N,N,1
2088,9/14/2021,105,3,Main_Side,NA,Coho,70,75,4,N,N,1
2089,9/14/2021,106,3,Main_Side,NA,Dolly Varden,138,145,28.5,N,N,1
2090,9/14/2021,107,3,Main_Side,NA,Coho,92,99,8.1,N,N,1
2091,9/14/2021,108,3,Main_Side,NA,Dolly Varden,132,140,21.9,N,N,1
2092,9/14/2021,109,3,Main_Side,NA,Dolly Varden,102,108,12.6,N,N,1
2093,9/14/2021,110,3,Main_Side,NA,Dolly Varden,114,120,15.7,N,N,1
2094,9/14/2021,111,3,Main_Side,NA,Dolly Varden,102,106,10.8,N,N,1
2095,9/14/2021,112,3,Main_Side,NA,Coho,79,85,6,N,N,1
2096,9/14/2021,113,3,Main_Side,NA,Sculpin,NA,99,11.1,N,N,1
2097,9/14/2021,114,3,Main_Side,NA,Dolly Varden,161,170,41.6,N,N,1
2098,9/14/2021,115,2,Main_Side,NA,Coho,56,60,2.1,N,N,1
2099,9/14/2021,116,2,Main_Side,NA,Coho,47,51,1.3,N,N,1
2100,9/14/2021,117,2,Main_Side,NA,Coho,53,57,1.5,N,N,1
2101,9/14/2021,118,2,Main_Side,NA,Coho,57,61,2.1,N,N,1
2102,9/14/2021,119,2,Main_Side,NA,Coho,63,67,2.9,N,N,1
2103,9/14/2021,120,2,Main_Side,NA,Coho,47,50,1.1,N,N,1
2104,9/14/2021,121,2,Main_Side,NA,Coho,62,66,2.2,N,N,1
2105,9/14/2021,122,2,Main_Side,NA,Coho,61,65,2.6,N,N,1
2106,9/14/2021,123,2,Main_Side,NA,Coho,61,65,2.5,N,N,1
2107,9/14/2021,124,2,Main_Side,NA,Coho,64,67,3,N,N,1
2108,9/14/2021,125,2,Main_Side,NA,Coho,52,54,1.6,N,N,1
2109,9/14/2021,126,2,Main_Side,NA,Coho,61,66,3.3,N,N,1
2110,9/14/2021,127,2,Main_Side,NA,Coho,56,60,1.7,N,N,1
2111,9/14/2021,128,2,Main_Side,NA,Coho,63,57,2.8,N,N,1
2112,9/14/2021,129,2,Main_Side,NA,Coho,70,74,3.5,N,N,1
2113,9/14/2021,130,2,Main_Side,NA,Coho,76,81,5,N,N,1
2114,9/14/2021,131,2,Main_Side,NA,Coho,79,80,5.9,N,N,1
2115,9/14/2021,132,2,Main_Side,NA,Coho,66,71,3.8,N,N,1
2116,9/14/2021,133,2,Main_Side,NA,Coho,52,55,1.6,N,N,1
2117,9/14/2021,134,2,Main_Side,NA,Coho,56,59,2,N,N,1
2118,9/14/2021,135,2,Main_Side,NA,Coho,48,51,1.3,N,N,1
2119,9/14/2021,136,2,Main_Side,NA,Coho,47,50,1.3,N,N,1
2120,9/14/2021,137,2,Main_Side,NA,Coho,59,63,2.4,N,N,1
2121,9/14/2021,138,2,Main_Side,NA,Coho,65,69,3,N,N,1
2122,9/14/2021,139,2,Main_Side,NA,Coho,58,62,2,N,N,1
2123,9/14/2021,140,2,Main_Side,NA,Coho,52,56,1.6,N,N,1
2124,9/14/2021,141,2,Main_Side,NA,Coho,54,57,1.6,N,N,1
2125,9/14/2021,142,2,Main_Side,NA,Dolly Varden,54,56,1.5,N,N,1
2126,9/14/2021,143,2,Main_Side,NA,Coho,61,65,2.8,N,N,1
2127,9/14/2021,144,2,Main_Side,NA,Dolly Varden,107,112,11.3,N,N,1
2128,9/14/2021,145,1,Main_Side,NA,Coho,64,67,2.2,N,N,1
2129,9/14/2021,146,1,Main_Side,NA,Coho,55,59,1.7,N,N,1
2130,9/14/2021,147,1,Main_Side,NA,Dolly Varden,135,142,22.2,N,N,1
2131,9/14/2021,148,1,Main_Side,NA,Coho,55,59,1.7,N,N,1
2132,9/14/2021,149,1,Main_Side,NA,Coho,72,76,4.1,Y,N,1
2133,9/14/2021,150,1,Main_Side,NA,Coho,66,70,3.2,Y,N,1
2134,9/14/2021,151,1,Main_Side,NA,Coho,76,82,5.2,Y,N,1
2135,9/14/2021,152,1,Main_Side,NA,Dolly Varden,95,99,8.4,N,N,1
2136,9/14/2021,153,1,Main_Side,NA,Dolly Varden,100,107,12.6,N,N,1
2137,9/14/2021,154,1,Main_Side,NA,Dolly Varden,82,86,5.1,N,N,1
2138,9/14/2021,155,1,Main_Side,NA,Coho,59,63,2,N,N,1
2139,9/14/2021,156,1,Main_Side,NA,Coho,60,64,2.6,N,N,1
2140,9/21/2021,1,1,Main_Side,NA,Coho,74,79,4.3,Y,N,0
2141,9/21/2021,2,1,Main_Side,NA,Coho,68,73,2.8,Y,N,0
2142,9/21/2021,3,1,Main_Side,NA,Coho,60,65,2.2,N,N,0
2143,9/21/2021,4,1,Main_Side,NA,Coho,65,69,2.9,N,N,0
2144,9/21/2021,5,1,Main_Side,NA,Coho,58,63,2.1,N,N,0
2145,9/21/2021,6,1,Main_Side,NA,Coho,61,66,2.5,Y,N,0
2146,9/21/2021,7,1,Main_Side,NA,Coho,70,75,3.5,Y,N,0
2147,9/21/2021,8,1,Main_Side,NA,Coho,52,56,1.7,N,N,0
2148,9/21/2021,9,1,Main_Side,NA,Coho,57,62,2.1,N,N,0
2149,9/21/2021,10,1,Main_Side,NA,Coho,50,54,1.3,N,N,0
2150,9/21/2021,11,1,Main_Side,NA,Coho,57,62,2.1,N,N,0
2151,9/21/2021,12,1,Main_Side,NA,Coho,69,75,3.4,Y,N,0
2152,9/21/2021,13,1,Main_Side,NA,Coho,60,64,2.4,Y,N,0
2153,9/21/2021,14,1,Main_Side,NA,Coho,53,57,1.6,N,N,0
2154,9/21/2021,15,1,Main_Side,NA,Coho,64,70,3.2,Y,N,0
2155,9/21/2021,16,4,Seep,NA,Coho,61,65,2.5,Y,N,0
2156,9/21/2021,17,4,Seep,NA,Dolly Varden,40,41,0.9,N,N,0
2157,9/21/2021,18,4,Seep,NA,Coho,52,56,2.7,Y,N,0
2158,9/21/2021,19,4,Seep,NA,Coho,49,52,1.8,N,N,0
2159,9/21/2021,20,4,Seep,NA,Coho,59,62,2.3,Y,N,0
2160,9/21/2021,21,4,Seep,NA,Coho,52,55,1.2,N,N,0
2161,9/21/2021,22,2,Main_Side,NA,Coho,41,44,1,N,N,0
2162,9/21/2021,23,2,Main_Side,NA,Coho,50,54,1.9,N,N,0
2163,9/21/2021,24,2,Main_Side,NA,Dolly Varden,82,85,5.8,Y,N,0
2164,9/21/2021,25,2,Main_Side,NA,Coho,54,58,1.8,N,N,0
2165,9/21/2021,26,2,Main_Side,E0CD007,Dolly Varden,123,128,17.5,Y,N,0
2166,9/21/2021,27,2,Main_Side,NA,Sculpin,NA,115,20.3,N,N,0
2167,9/21/2021,28,2,Main_Side,NA,Dolly Varden,40,41,0.8,N,N,0
2168,9/21/2021,29,2,Main_Side,NA,Coho,63,67,3.3,Y,N,0
2169,9/21/2021,30,2,Main_Side,NA,Coho,50,53,1.6,N,N,0
2170,9/21/2021,31,2,Main_Side,NA,Coho,59,64,2.5,Y,N,0
2171,9/21/2021,32,2,Main_Side,NA,Coho,49,51,1.3,N,N,0
2172,9/21/2021,33,2,Main_Side,E0CCFC1,Dolly Varden,123,131,19.5,Y,N,0
2173,9/21/2021,34,2,Main_Side,NA,Sculpin,NA,109,19.3,N,N,0
2174,9/21/2021,35,2,Main_Side,NA,Sculpin,NA,103,15.1,N,N,0
2175,9/21/2021,36,2,Main_Side,E0CD014,Dolly Varden,107,122,17.2,Y,N,0
2176,9/21/2021,37,2,Main_Side,NA,Coho,66,70,3.1,Y,N,0
2177,9/21/2021,38,2,Main_Side,E0CCFCD,Dolly Varden,149,157,31.8,Y,N,0
2178,9/21/2021,39,2,Main_Side,NA,Dolly Varden,91,94,8,Y,N,0
2179,9/21/2021,40,2,Main_Side,E0CCFD7,Dolly Varden,149,157,26.8,N,N,0
2180,9/21/2021,41,3,Main_Side,NA,Coho,74,79,4.6,Y,N,0
2181,9/21/2021,42,3,Main_Side,NA,Dolly Varden,76,80,4.1,Y,N,0
2182,9/21/2021,43,3,Main_Side,NA,Coho,60,57,2.4,Y,N,0
2183,9/21/2021,44,3,Main_Side,NA,Coho,66,72,3.3,N,N,0
2184,9/21/2021,45,3,Main_Side,NA,Cutthroat/Steelhead,NA,100,10.1,N,N,0
2185,9/21/2021,46,3,Main_Side,NA,Coho,59,63,2.4,N,N,0
2186,9/21/2021,47,3,Main_Side,NA,Dolly Varden,100,105,10.3,Y,N,0
2187,9/21/2021,48,3,Main_Side,NA,Coho,59,64,2.4,Y,N,0
2188,9/21/2021,49,3,Main_Side,E0CD003,Dolly Varden,107,112,11.3,Y,N,0
2189,9/21/2021,50,3,Main_Side,E0CCFE9,Dolly Varden,115,120,16.2,Y,N,0
2190,9/21/2021,51,3,Main_Side,NA,Coho,75,80,4.8,Y,N,0
2191,9/21/2021,52,3,Main_Side,E0CCFFB,Dolly Varden,128,134,21.1,N,N,0
2192,9/23/2021,1,1,Main_Side,NA,Coho,55,60,1.9,N,N,0
2193,9/23/2021,2,1,Main_Side,NA,Coho,53,57,1.4,N,N,0
2194,9/23/2021,3,1,Main_Side,NA,Coho,57,61,2.2,N,N,0
2195,9/23/2021,4,1,Main_Side,NA,Coho,63,68,2.6,Y,N,0
2196,9/23/2021,5,1,Main_Side,NA,Coho,63,68,2.6,Y,N,0
2197,9/23/2021,6,3,Main_Side,NA,Coho,51,55,1.4,N,N,0
2198,9/23/2021,7,3,Main_Side,NA,Coho,5,60,1.8,N,N,0
2199,9/23/2021,8,3,Main_Side,NA,Coho,60,65,2.5,N,N,0
2200,9/23/2021,9,3,Main_Side,E0CD01D,Coho,72,78,4,Y,N,0
2201,9/23/2021,10,3,Main_Side,NA,Dolly Varden,50,52,1,N,N,0
2202,9/23/2021,11,3,Main_Side,NA,Coho,50,54,1.5,N,N,0
2203,9/23/2021,12,3,Main_Side,NA,Coho,58,63,2,Y,N,0
2204,9/23/2021,13,3,Main_Side,NA,Coho,50,55,1.3,N,N,0
2205,9/23/2021,14,3,Main_Side,NA,Coho,52,57,1.8,N,N,0
2206,9/23/2021,15,3,Main_Side,NA,Coho,57,62,1.9,N,N,0
2207,9/23/2021,16,3,Main_Side,NA,Coho,57,62,2.2,N,N,0
2208,9/23/2021,17,3,Main_Side,E0CCFD5,Coho,72,77,4.3,Y,N,0
2209,9/23/2021,18,3,Main_Side,NA,Coho,71,77,4.1,Y,N,0
2210,9/23/2021,19,3,Main_Side,NA,Coho,69,75,4.1,Y,N,0
2211,9/23/2021,20,3,Main_Side,NA,Coho,61,67,2.5,N,N,0
2212,9/23/2021,21,3,Main_Side,NA,Coho,46,50,1.1,N,N,0
2213,9/23/2021,22,3,Main_Side,NA,Dolly Varden,40,42,0.6,N,N,0
2214,9/23/2021,23,3,Main_Side,NA,Coho,51,56,1.4,N,N,0
2215,9/23/2021,24,3,Main_Side,NA,Coho,65,70,2.8,N,N,0
2216,9/23/2021,25,3,Main_Side,NA,Coho,59,63,2.1,N,N,0
2217,9/23/2021,26,3,Main_Side,NA,Coho,61,67,2.5,N,N,0
2218,9/23/2021,27,3,Main_Side,NA,Coho,52,55,1.7,N,N,0
2219,9/23/2021,28,3,Main_Side,NA,Coho,62,67,2.5,N,N,0
2220,9/23/2021,29,3,Main_Side,NA,Coho,65,70,3,Y,N,0
2221,9/23/2021,30,3,Main_Side,NA,Coho,49,55,1.4,N,N,0
2222,9/23/2021,31,3,Main_Side,NA,Coho,54,58,1.9,N,N,0
2223,9/23/2021,32,3,Main_Side,NA,Coho,51,55,1.4,N,N,0
2224,9/23/2021,33,3,Main_Side,NA,Coho,60,65,2.6,N,N,0
2225,9/23/2021,34,3,Main_Side,NA,Coho,53,57,1.6,N,N,0
2226,9/23/2021,35,3,Main_Side,NA,Coho,67,73,3.9,N,N,0
2227,9/23/2021,36,3,Main_Side,NA,Coho,54,58,1.7,N,N,0
2228,9/23/2021,37,3,Main_Side,NA,Coho,53,57,1.6,N,N,0
2229,9/23/2021,38,3,Main_Side,NA,Coho,52,56,1.5,N,N,0
2230,9/23/2021,39,3,Main_Side,NA,Coho,59,63,2.2,N,N,0
2231,9/23/2021,40,3,Main_Side,NA,Coho,56,60,1.9,N,N,0
2232,9/23/2021,41,3,Main_Side,NA,Coho,55,59,1.8,N,N,0
2233,9/23/2021,42,3,Main_Side,NA,Coho,58,63,2.6,N,N,0
2234,9/23/2021,43,3,Main_Side,NA,Coho,49,53,1.3,N,N,0
2235,9/23/2021,44,3,Main_Side,NA,Coho,71,77,4.5,N,N,0
2236,9/23/2021,45,3,Main_Side,NA,Coho,53,58,1.8,N,N,0
2237,9/23/2021,46,3,Main_Side,NA,Coho,51,55,1.6,N,N,0
2238,9/23/2021,47,3,Main_Side,NA,Coho,60,66,2,N,N,0
2239,9/23/2021,48,3,Main_Side,NA,Coho,47,51,1.2,N,N,0
2240,9/23/2021,49,3,Main_Side,NA,Coho,55,60,1.9,N,N,0
2241,9/23/2021,50,3,Main_Side,NA,Coho,50,54,1.3,N,N,0
2242,9/23/2021,51,3,Main_Side,NA,Cutthroat/Steelhead,57,60,1.8,N,N,0
2243,9/23/2021,52,3,Main_Side,NA,Coho,63,68,2.6,N,N,0
2244,9/23/2021,53,3,Main_Side,NA,Coho,53,58,1.9,N,N,0
2245,9/23/2021,54,3,Main_Side,NA,Coho,63,68,3,N,N,0
2246,9/23/2021,55,3,Main_Side,NA,Coho,61,66,2.9,N,N,0
2247,9/23/2021,56,3,Main_Side,NA,Coho,45,48,1,N,N,0
2248,9/23/2021,57,3,Main_Side,NA,Coho,53,57,1.8,N,N,0
2249,9/23/2021,58,3,Main_Side,NA,Coho,63,68,2.7,N,N,0
2250,9/23/2021,59,3,Main_Side,NA,Coho,51,55,1.7,N,N,0
2251,9/23/2021,60,3,Main_Side,NA,Coho,54,58,1.7,N,N,0
2252,9/23/2021,61,3,Main_Side,NA,Coho,56,60,2.1,N,N,0
2253,9/23/2021,62,3,Main_Side,NA,Coho,63,68,3,N,N,0
2254,9/23/2021,63,3,Main_Side,NA,Coho,65,70,3.5,N,N,0
2255,9/23/2021,64,3,Main_Side,NA,Coho,55,60,1.8,N,N,0
2256,9/23/2021,65,3,Main_Side,NA,Coho,62,67,2.6,N,N,0
2257,9/23/2021,66,3,Main_Side,NA,Coho,53,57,1.7,N,N,0
2258,9/23/2021,67,3,Main_Side,NA,Coho,70,77,4.4,N,N,0
2259,9/23/2021,68,3,Main_Side,NA,Coho,66,71,4,N,N,0
2260,9/23/2021,69,3,Main_Side,NA,Coho,65,70,3.3,N,N,0
2261,9/23/2021,70,3,Main_Side,NA,Coho,61,66,2.8,N,N,0
2262,9/23/2021,71,3,Main_Side,NA,Coho,67,71,3.5,N,N,0
2263,9/23/2021,72,3,Main_Side,NA,Coho,60,64,2.4,N,N,0
2264,9/23/2021,73,3,Main_Side,NA,Coho,73,80,4.5,N,N,0
2265,9/23/2021,74,3,Main_Side,NA,Coho,55,59,1.9,N,N,0
2266,9/23/2021,75,3,Main_Side,NA,Coho,58,63,2.2,N,N,0
2267,9/23/2021,76,3,Main_Side,NA,Coho,59,64,2.2,N,N,0
2268,9/23/2021,77,3,Main_Side,NA,Coho,85,92,7,Y,N,0
2269,9/23/2021,78,3,Main_Side,NA,Coho,73,78,4.8,Y,N,0
2270,9/23/2021,79,3,Main_Side,NA,Coho,78,84,5.5,Y,N,0
2271,9/23/2021,80,3,Main_Side,NA,Coho,55,59,1.9,N,N,0
2272,9/23/2021,81,3,Main_Side,NA,Coho,72,78,4.2,N,N,0
2273,9/23/2021,82,3,Main_Side,NA,Coho,72,78,4.6,N,N,0
2274,9/23/2021,83,3,Main_Side,NA,Coho,63,67,2.6,N,N,0
2275,9/23/2021,84,3,Main_Side,NA,Coho,55,60,1.9,N,N,0
2276,9/23/2021,85,3,Main_Side,NA,Coho,38,40,0.6,N,N,0
2277,9/23/2021,86,3,Main_Side,NA,Coho,48,52,1.1,N,N,0
2278,9/23/2021,87,3,Main_Side,NA,Coho,59,64,2.2,N,N,0
2279,9/23/2021,88,3,Main_Side,NA,Coho,55,60,1.9,N,N,0
2280,9/23/2021,89,3,Main_Side,NA,Coho,63,68,2.7,Y,N,0
2281,9/23/2021,90,3,Main_Side,NA,Coho,55,59,2.2,N,N,0
2282,9/23/2021,91,3,Main_Side,NA,Coho,75,81,5.8,Y,N,0
2283,9/23/2021,92,3,Main_Side,NA,Coho,62,66,2.7,N,N,0
2284,9/23/2021,93,3,Main_Side,NA,Coho,72,76,5.7,N,N,0
2285,9/23/2021,94,3,Main_Side,NA,Dolly Varden,143,150,30.5,Y,N,0
2286,9/23/2021,95,3,Main_Side,NA,Coho,40,44,1.1,N,N,0
2287,9/23/2021,96,3,Main_Side,NA,Dolly Varden,113,120,15.5,Y,N,0
2288,9/23/2021,97,3,Main_Side,NA,Coho,58,62,2.2,N,N,0
2289,9/23/2021,98,3,Main_Side,NA,Dolly Varden,51,54,1.1,N,N,0
2290,9/23/2021,99,3,Main_Side,NA,Coho,60,64,2.9,N,N,0
2291,9/23/2021,100,3,Main_Side,NA,Dolly Varden,68,71,2.8,Y,N,0
2292,9/24/2021,1,1,Main_Side,NA,Coho,56,61,2.4,N,N,0
