Waterbody,Habitat,Fish.species,Sample.code,Date,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,3,1.474409859
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,2,1.817260317
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Ceratopogoninae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,3,1,0.206589681
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,3,3,0.452915476
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,4,1,0.308137087
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,4,1,0.194639506
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6,1,0.578378468
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,7,2,1.750093247
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,8,1,1.252557186
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,3,2,0.109313069
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,2,0.508930729
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,2,0.238534296
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.088851081
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#11, 2021-07-13,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,33,1,1.007788785
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1,1,0.0053
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,3,0.116642914
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,3,0.374214604
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,4,1.140928256
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,5,2.708848
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Hydropsychidae,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,10,1,9.664871407
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,6,1,0.411489848
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Hydropsychidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,6,1,0.870218657
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,2,0.145710336
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,2,0.982939906
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,1,0.856243648
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,1,0.81284879
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Isopoda (terrestrial),U,non-insect,Terrestrial,Crustacea: Isopoda,x,x,sow and pill bugs,7,1,4.776502157
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,26,1,0.844791398
Montana Creek,Mainstem/Side Channel,Coho,#14, 2021-07-13,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,49,1,1.35025037
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,2,0.145710336
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,3,0.667631694
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,2,0.982939906
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,1,0.038880971
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Limnephilidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,8,1,1.781652178
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,11,1,1.796270704
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4,1,0.184178316
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,1,0.325065883
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,21,1,0.721292612
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,2,0.0048
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,1,0.856243648
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Mainstem/Side Channel,Coho,#15, 2021-07-13,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,4,0.155523886
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,10,1.247382012
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,7,1.996624448
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,2,1,0.01612246
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,5,1,0.521083892
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,2,0.0048
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,3,2.725890475
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,2,1,0.031536691
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,3,1,0.088541011
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,1,0.325065883
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,1,0.81284879
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,4,1,0.170873131
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Dixidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Dixidae,dixid midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Coleoptera,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,6,1,0.259536799
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Mainstem/Side Channel,Coho,#16, 2021-07-13,Drunella,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,7,1,1.780008824
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,2,0.567485499
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,5,1,0.521083892
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,1,0.856243648
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,5,0.194404857
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,11,1.372120213
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,3,0.855696192
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,4,2.1670784
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.353688957
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,3,2,0.177082021
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4,1,0.184178316
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,2,0.650131766
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,6,3,2.8072312
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,4,0.127631778
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Elmidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,4,1,0.400463035
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,3,0.667631694
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,3,2.725890475
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,2,3.002495013
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,3,2,0.109313069
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Leptophlebiidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,6,1,0.578378468
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,2,0.061351827
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,1,0.0024
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,2,0.061351827
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,5,1,0.302661536
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,6,1,0.482858169
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,3,1,0.088541011
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4,2,0.368356632
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,2,0.650131766
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,6,4,2.068363354
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,5,2,1.042167784
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,7,1,1.303048011
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,5,0.194404857
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,12,1.496858414
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,7,1.996624448
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,3,0.218565504
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,7,1.557807287
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,3,1.474409859
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,3,4.503742519
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,2,4.590434061
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,7,1,0.875046624
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,5,0.055212576
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,1,0.119267148
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Philopotamidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Philopotamidae,caddisflies,6,1,0.449684371
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Isopoda (terrestrial),U,non-insect,Terrestrial,Crustacea: Isopoda,x,x,sow and pill bugs,2,1,0.09117063
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,2,0.389622203
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,5,1,0.764330089
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,4,1,0.557152361
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-07-13,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1,0.160471841
